              3D.DAT Grid Points
      X           Y        Longitude    Latitude
    (km)        (km)        (deg E)     (deg N)
     500.000     500.000     341.000      65.000
     505.896     500.006     341.125      65.000
     511.793     500.023     341.250      65.000
     517.689     500.052     341.375      65.000
     523.586     500.093     341.500      65.000
     529.482     500.146     341.625      65.000
     535.378     500.210     341.750      65.000
     541.274     500.286     341.875      65.000
     547.170     500.373     342.000      65.000
     553.065     500.472     342.125      65.000
     558.961     500.583     342.250      65.000
     564.856     500.705     342.375      65.000
     570.751     500.839     342.500      65.000
     576.645     500.985     342.625      65.000
     582.540     501.143     342.750      65.000
     588.434     501.312     342.875      65.000
     594.327     501.492     343.000      65.000
     600.221     501.685     343.125      65.000
     606.113     501.889     343.250      65.000
     612.006     502.104     343.375      65.000
     617.898     502.332     343.500      65.000
     623.790     502.570     343.625      65.000
     629.681     502.821     343.750      65.000
     635.571     503.083     343.875      65.000
     641.461     503.357     344.000      65.000
     647.351     503.643     344.125      65.000
     653.240     503.940     344.250      65.000
     659.128     504.249     344.375      65.000
     665.016     504.569     344.500      65.000
     670.903     504.901     344.625      65.000
     676.789     505.245     344.750      65.000
     682.675     505.600     344.875      65.000
     688.560     505.967     345.000      65.000
     694.444     506.346     345.125      65.000
     700.328     506.736     345.250      65.000
     706.211     507.138     345.375      65.000
     712.093     507.552     345.500      65.000
     717.974     507.977     345.625      65.000
     723.854     508.414     345.750      65.000
     729.733     508.862     345.875      65.000
     735.612     509.322     346.000      65.000
     741.489     509.794     346.125      65.000
     747.366     510.277     346.250      65.000
     753.241     510.772     346.375      65.000
     759.116     511.279     346.500      65.000
     764.990     511.797     346.625      65.000
     770.862     512.327     346.750      65.000
     776.734     512.868     346.875      65.000
     782.604     513.421     347.000      65.000
     788.474     513.986     347.125      65.000
     794.342     514.562     347.250      65.000
     800.209     515.150     347.375      65.000
     806.075     515.749     347.500      65.000
     811.939     516.360     347.625      65.000
     817.803     516.983     347.750      65.000
     823.665     517.617     347.875      65.000
     829.526     518.263     348.000      65.000
     835.386     518.920     348.125      65.000
     841.244     519.589     348.250      65.000
     847.101     520.270     348.375      65.000
     852.957     520.962     348.500      65.000
     858.811     521.665     348.625      65.000
     864.664     522.381     348.750      65.000
     870.516     523.108     348.875      65.000
     876.366     523.846     349.000      65.000
     882.214     524.596     349.125      65.000
     888.061     525.357     349.250      65.000
     893.907     526.131     349.375      65.000
     899.751     526.915     349.500      65.000
     905.593     527.711     349.625      65.000
     911.434     528.519     349.750      65.000
     917.273     529.339     349.875      65.000
     923.111     530.169     350.000      65.000
      74.912     516.375     332.000      64.875
      80.777     515.540     332.125      64.875
      86.643     514.717     332.250      64.875
      92.512     513.906     332.375      64.875
      98.381     513.106     332.500      64.875
     104.253     512.317     332.625      64.875
     110.125     511.541     332.750      64.875
     116.000     510.776     332.875      64.875
     121.876     510.022     333.000      64.875
     127.753     509.280     333.125      64.875
     133.632     508.550     333.250      64.875
     139.512     507.831     333.375      64.875
     145.394     507.124     333.500      64.875
     151.277     506.429     333.625      64.875
     157.161     505.745     333.750      64.875
     163.047     505.073     333.875      64.875
     168.934     504.413     334.000      64.875
     174.822     503.764     334.125      64.875
     180.712     503.127     334.250      64.875
     186.603     502.501     334.375      64.875
     192.495     501.888     334.500      64.875
     198.388     501.285     334.625      64.875
     204.283     500.695     334.750      64.875
     210.178     500.116     334.875      64.875
     216.075     499.549     335.000      64.875
     221.973     498.993     335.125      64.875
     227.872     498.449     335.250      64.875
     233.772     497.917     335.375      64.875
     239.673     497.396     335.500      64.875
     245.575     496.887     335.625      64.875
     251.478     496.390     335.750      64.875
     257.382     495.905     335.875      64.875
     263.287     495.431     336.000      64.875
     269.193     494.969     336.125      64.875
     275.100     494.518     336.250      64.875
     281.008     494.079     336.375      64.875
     286.916     493.652     336.500      64.875
     292.826     493.236     336.625      64.875
     298.736     492.833     336.750      64.875
     304.647     492.441     336.875      64.875
     310.559     492.060     337.000      64.875
     316.471     491.691     337.125      64.875
     322.384     491.334     337.250      64.875
     328.298     490.989     337.375      64.875
     334.213     490.655     337.500      64.875
     340.128     490.333     337.625      64.875
     346.044     490.023     337.750      64.875
     351.961     489.724     337.875      64.875
     357.878     489.438     338.000      64.875
     363.795     489.162     338.125      64.875
     369.713     488.899     338.250      64.875
     375.632     488.647     338.375      64.875
     381.551     488.407     338.500      64.875
     387.471     488.179     338.625      64.875
     393.391     487.962     338.750      64.875
     399.311     487.757     338.875      64.875
     405.232     487.564     339.000      64.875
     411.153     487.382     339.125      64.875
     417.075     487.213     339.250      64.875
     422.997     487.054     339.375      64.875
     428.919     486.908     339.500      64.875
     434.841     486.773     339.625      64.875
     440.764     486.650     339.750      64.875
     446.687     486.539     339.875      64.875
     452.610     486.440     340.000      64.875
     458.533     486.352     340.125      64.875
     464.457     486.276     340.250      64.875
     470.381     486.211     340.375      64.875
     476.304     486.158     340.500      64.875
     482.228     486.117     340.625      64.875
     488.152     486.088     340.750      64.875
     494.076     486.071     340.875      64.875
     500.000     486.065     341.000      64.875
     505.924     486.071     341.125      64.875
     511.848     486.088     341.250      64.875
     517.772     486.117     341.375      64.875
     523.696     486.158     341.500      64.875
     529.619     486.211     341.625      64.875
     535.543     486.276     341.750      64.875
     541.467     486.352     341.875      64.875
     547.390     486.440     342.000      64.875
     553.313     486.539     342.125      64.875
     559.236     486.650     342.250      64.875
     565.159     486.773     342.375      64.875
     571.081     486.908     342.500      64.875
     577.003     487.054     342.625      64.875
     582.925     487.213     342.750      64.875
     588.847     487.382     342.875      64.875
     594.768     487.564     343.000      64.875
     600.689     487.757     343.125      64.875
     606.609     487.962     343.250      64.875
     612.529     488.179     343.375      64.875
     618.449     488.407     343.500      64.875
     624.368     488.647     343.625      64.875
     630.287     488.899     343.750      64.875
     636.205     489.162     343.875      64.875
     642.122     489.438     344.000      64.875
     648.039     489.724     344.125      64.875
     653.956     490.023     344.250      64.875
     659.872     490.333     344.375      64.875
     665.787     490.655     344.500      64.875
     671.702     490.989     344.625      64.875
     677.616     491.334     344.750      64.875
     683.529     491.691     344.875      64.875
     689.441     492.060     345.000      64.875
     695.353     492.441     345.125      64.875
     701.264     492.833     345.250      64.875
     707.174     493.236     345.375      64.875
     713.084     493.652     345.500      64.875
     718.992     494.079     345.625      64.875
     724.900     494.518     345.750      64.875
     730.807     494.969     345.875      64.875
     736.713     495.431     346.000      64.875
     742.618     495.905     346.125      64.875
     748.522     496.390     346.250      64.875
     754.425     496.887     346.375      64.875
     760.327     497.396     346.500      64.875
     766.228     497.917     346.625      64.875
     772.128     498.449     346.750      64.875
     778.027     498.993     346.875      64.875
     783.925     499.549     347.000      64.875
     789.822     500.116     347.125      64.875
     795.717     500.695     347.250      64.875
     801.612     501.285     347.375      64.875
     807.505     501.888     347.500      64.875
     813.397     502.501     347.625      64.875
     819.288     503.127     347.750      64.875
     825.178     503.764     347.875      64.875
     831.066     504.413     348.000      64.875
     836.953     505.073     348.125      64.875
     842.839     505.745     348.250      64.875
     848.723     506.429     348.375      64.875
     854.606     507.124     348.500      64.875
     860.488     507.831     348.625      64.875
     866.368     508.550     348.750      64.875
     872.247     509.280     348.875      64.875
     878.124     510.022     349.000      64.875
     884.000     510.776     349.125      64.875
     889.875     511.541     349.250      64.875
     895.747     512.317     349.375      64.875
     901.619     513.106     349.500      64.875
     907.488     513.906     349.625      64.875
     913.357     514.717     349.750      64.875
     919.223     515.540     349.875      64.875
     925.088     516.375     350.000      64.875
      72.935     502.581     332.000      64.750
      78.827     501.742     332.125      64.750
      84.721     500.915     332.250      64.750
      90.616     500.100     332.375      64.750
      96.513     499.296     332.500      64.750
     102.412     498.504     332.625      64.750
     108.312     497.724     332.750      64.750
     114.214     496.955     332.875      64.750
     120.117     496.198     333.000      64.750
     126.022     495.453     333.125      64.750
     131.928     494.720     333.250      64.750
     137.835     493.998     333.375      64.750
     143.744     493.287     333.500      64.750
     149.655     492.589     333.625      64.750
     155.567     491.902     333.750      64.750
     161.480     491.227     333.875      64.750
     167.394     490.563     334.000      64.750
     173.310     489.911     334.125      64.750
     179.227     489.271     334.250      64.750
     185.145     488.643     334.375      64.750
     191.065     488.026     334.500      64.750
     196.985     487.421     334.625      64.750
     202.907     486.828     334.750      64.750
     208.830     486.246     334.875      64.750
     214.755     485.676     335.000      64.750
     220.680     485.118     335.125      64.750
     226.606     484.572     335.250      64.750
     232.534     484.037     335.375      64.750
     238.462     483.514     335.500      64.750
     244.392     483.003     335.625      64.750
     250.322     482.503     335.750      64.750
     256.254     482.015     335.875      64.750
     262.186     481.539     336.000      64.750
     268.120     481.075     336.125      64.750
     274.054     480.622     336.250      64.750
     279.989     480.181     336.375      64.750
     285.925     479.752     336.500      64.750
     291.862     479.335     336.625      64.750
     297.800     478.929     336.750      64.750
     303.738     478.535     336.875      64.750
     309.678     478.153     337.000      64.750
     315.618     477.782     337.125      64.750
     321.558     477.424     337.250      64.750
     327.500     477.077     337.375      64.750
     333.442     476.742     337.500      64.750
     339.385     476.418     337.625      64.750
     345.328     476.106     337.750      64.750
     351.272     475.806     337.875      64.750
     357.217     475.518     338.000      64.750
     363.162     475.242     338.125      64.750
     369.107     474.977     338.250      64.750
     375.053     474.724     338.375      64.750
     381.000     474.483     338.500      64.750
     386.947     474.254     338.625      64.750
     392.895     474.036     338.750      64.750
     398.843     473.830     338.875      64.750
     404.791     473.636     339.000      64.750
     410.740     473.453     339.125      64.750
     416.689     473.283     339.250      64.750
     422.638     473.124     339.375      64.750
     428.588     472.977     339.500      64.750
     434.538     472.842     339.625      64.750
     440.488     472.718     339.750      64.750
     446.439     472.606     339.875      64.750
     452.390     472.506     340.000      64.750
     458.341     472.418     340.125      64.750
     464.292     472.341     340.250      64.750
     470.243     472.277     340.375      64.750
     476.194     472.224     340.500      64.750
     482.145     472.183     340.625      64.750
     488.097     472.153     340.750      64.750
     494.048     472.135     340.875      64.750
     500.000     472.130     341.000      64.750
     505.952     472.135     341.125      64.750
     511.903     472.153     341.250      64.750
     517.855     472.183     341.375      64.750
     523.806     472.224     341.500      64.750
     529.757     472.277     341.625      64.750
     535.708     472.341     341.750      64.750
     541.659     472.418     341.875      64.750
     547.610     472.506     342.000      64.750
     553.561     472.606     342.125      64.750
     559.512     472.718     342.250      64.750
     565.462     472.842     342.375      64.750
     571.412     472.977     342.500      64.750
     577.362     473.124     342.625      64.750
     583.311     473.283     342.750      64.750
     589.260     473.453     342.875      64.750
     595.209     473.636     343.000      64.750
     601.157     473.830     343.125      64.750
     607.105     474.036     343.250      64.750
     613.053     474.254     343.375      64.750
     619.000     474.483     343.500      64.750
     624.947     474.724     343.625      64.750
     630.893     474.977     343.750      64.750
     636.838     475.242     343.875      64.750
     642.784     475.518     344.000      64.750
     648.728     475.806     344.125      64.750
     654.672     476.106     344.250      64.750
     660.615     476.418     344.375      64.750
     666.558     476.742     344.500      64.750
     672.500     477.077     344.625      64.750
     678.442     477.424     344.750      64.750
     684.382     477.782     344.875      64.750
     690.322     478.153     345.000      64.750
     696.262     478.535     345.125      64.750
     702.200     478.929     345.250      64.750
     708.138     479.335     345.375      64.750
     714.075     479.752     345.500      64.750
     720.011     480.181     345.625      64.750
     725.946     480.622     345.750      64.750
     731.880     481.075     345.875      64.750
     737.814     481.539     346.000      64.750
     743.746     482.015     346.125      64.750
     749.678     482.503     346.250      64.750
     755.608     483.003     346.375      64.750
     761.538     483.514     346.500      64.750
     767.466     484.037     346.625      64.750
     773.394     484.572     346.750      64.750
     779.320     485.118     346.875      64.750
     785.245     485.676     347.000      64.750
     791.170     486.246     347.125      64.750
     797.093     486.828     347.250      64.750
     803.015     487.421     347.375      64.750
     808.935     488.026     347.500      64.750
     814.855     488.643     347.625      64.750
     820.773     489.271     347.750      64.750
     826.690     489.911     347.875      64.750
     832.606     490.563     348.000      64.750
     838.520     491.227     348.125      64.750
     844.433     491.902     348.250      64.750
     850.345     492.589     348.375      64.750
     856.256     493.287     348.500      64.750
     862.165     493.998     348.625      64.750
     868.072     494.720     348.750      64.750
     873.978     495.453     348.875      64.750
     879.883     496.198     349.000      64.750
     885.786     496.955     349.125      64.750
     891.688     497.724     349.250      64.750
     897.588     498.504     349.375      64.750
     903.487     499.296     349.500      64.750
     909.384     500.100     349.625      64.750
     915.279     500.915     349.750      64.750
     921.173     501.742     349.875      64.750
     927.065     502.581     350.000      64.750
      70.958     488.787     332.000      64.625
      76.877     487.944     332.125      64.625
      82.798     487.114     332.250      64.625
      88.721     486.295     332.375      64.625
      94.645     485.487     332.500      64.625
     100.571     484.692     332.625      64.625
     106.499     483.908     332.750      64.625
     112.428     483.135     332.875      64.625
     118.358     482.375     333.000      64.625
     124.290     481.626     333.125      64.625
     130.224     480.889     333.250      64.625
     136.159     480.164     333.375      64.625
     142.095     479.450     333.500      64.625
     148.033     478.748     333.625      64.625
     153.972     478.058     333.750      64.625
     159.912     477.380     333.875      64.625
     165.854     476.713     334.000      64.625
     171.797     476.059     334.125      64.625
     177.742     475.416     334.250      64.625
     183.687     474.784     334.375      64.625
     189.634     474.165     334.500      64.625
     195.582     473.557     334.625      64.625
     201.532     472.961     334.750      64.625
     207.482     472.376     334.875      64.625
     213.434     471.804     335.000      64.625
     219.387     471.243     335.125      64.625
     225.340     470.694     335.250      64.625
     231.295     470.157     335.375      64.625
     237.251     469.632     335.500      64.625
     243.208     469.118     335.625      64.625
     249.166     468.616     335.750      64.625
     255.125     468.126     335.875      64.625
     261.085     467.648     336.000      64.625
     267.046     467.181     336.125      64.625
     273.008     466.726     336.250      64.625
     278.971     466.284     336.375      64.625
     284.934     465.852     336.500      64.625
     290.899     465.433     336.625      64.625
     296.864     465.025     336.750      64.625
     302.830     464.630     336.875      64.625
     308.796     464.246     337.000      64.625
     314.764     463.874     337.125      64.625
     320.732     463.513     337.250      64.625
     326.701     463.165     337.375      64.625
     332.671     462.828     337.500      64.625
     338.641     462.503     337.625      64.625
     344.612     462.190     337.750      64.625
     350.583     461.888     337.875      64.625
     356.555     461.599     338.000      64.625
     362.528     461.321     338.125      64.625
     368.501     461.055     338.250      64.625
     374.475     460.801     338.375      64.625
     380.449     460.559     338.500      64.625
     386.424     460.328     338.625      64.625
     392.399     460.110     338.750      64.625
     398.374     459.903     338.875      64.625
     404.350     459.708     339.000      64.625
     410.327     459.525     339.125      64.625
     416.303     459.353     339.250      64.625
     422.280     459.194     339.375      64.625
     428.258     459.046     339.500      64.625
     434.235     458.910     339.625      64.625
     440.213     458.786     339.750      64.625
     446.191     458.673     339.875      64.625
     452.169     458.573     340.000      64.625
     458.148     458.484     340.125      64.625
     464.126     458.407     340.250      64.625
     470.105     458.342     340.375      64.625
     476.084     458.289     340.500      64.625
     482.063     458.248     340.625      64.625
     488.042     458.218     340.750      64.625
     494.021     458.201     340.875      64.625
     500.000     458.195     341.000      64.625
     505.979     458.201     341.125      64.625
     511.958     458.218     341.250      64.625
     517.937     458.248     341.375      64.625
     523.916     458.289     341.500      64.625
     529.895     458.342     341.625      64.625
     535.874     458.407     341.750      64.625
     541.852     458.484     341.875      64.625
     547.831     458.573     342.000      64.625
     553.809     458.673     342.125      64.625
     559.787     458.786     342.250      64.625
     565.765     458.910     342.375      64.625
     571.742     459.046     342.500      64.625
     577.720     459.194     342.625      64.625
     583.697     459.353     342.750      64.625
     589.673     459.525     342.875      64.625
     595.650     459.708     343.000      64.625
     601.626     459.903     343.125      64.625
     607.601     460.110     343.250      64.625
     613.576     460.328     343.375      64.625
     619.551     460.559     343.500      64.625
     625.525     460.801     343.625      64.625
     631.499     461.055     343.750      64.625
     637.472     461.321     343.875      64.625
     643.445     461.599     344.000      64.625
     649.417     461.888     344.125      64.625
     655.388     462.190     344.250      64.625
     661.359     462.503     344.375      64.625
     667.329     462.828     344.500      64.625
     673.299     463.165     344.625      64.625
     679.268     463.513     344.750      64.625
     685.236     463.874     344.875      64.625
     691.204     464.246     345.000      64.625
     697.170     464.630     345.125      64.625
     703.136     465.025     345.250      64.625
     709.102     465.433     345.375      64.625
     715.066     465.852     345.500      64.625
     721.029     466.284     345.625      64.625
     726.992     466.726     345.750      64.625
     732.954     467.181     345.875      64.625
     738.915     467.648     346.000      64.625
     744.875     468.126     346.125      64.625
     750.834     468.616     346.250      64.625
     756.792     469.118     346.375      64.625
     762.749     469.632     346.500      64.625
     768.705     470.157     346.625      64.625
     774.659     470.694     346.750      64.625
     780.613     471.243     346.875      64.625
     786.566     471.804     347.000      64.625
     792.518     472.376     347.125      64.625
     798.468     472.961     347.250      64.625
     804.417     473.557     347.375      64.625
     810.366     474.165     347.500      64.625
     816.313     474.784     347.625      64.625
     822.258     475.416     347.750      64.625
     828.203     476.059     347.875      64.625
     834.146     476.713     348.000      64.625
     840.088     477.380     348.125      64.625
     846.028     478.058     348.250      64.625
     851.967     478.748     348.375      64.625
     857.905     479.450     348.500      64.625
     863.841     480.164     348.625      64.625
     869.776     480.889     348.750      64.625
     875.710     481.626     348.875      64.625
     881.642     482.375     349.000      64.625
     887.572     483.135     349.125      64.625
     893.501     483.908     349.250      64.625
     899.429     484.692     349.375      64.625
     905.355     485.487     349.500      64.625
     911.279     486.295     349.625      64.625
     917.202     487.114     349.750      64.625
     923.123     487.944     349.875      64.625
     929.042     488.787     350.000      64.625
      68.980     474.993     332.000      64.500
      74.927     474.147     332.125      64.500
      80.876     473.312     332.250      64.500
      86.826     472.489     332.375      64.500
      92.777     471.678     332.500      64.500
      98.730     470.879     332.625      64.500
     104.685     470.091     332.750      64.500
     110.642     469.315     332.875      64.500
     116.599     468.551     333.000      64.500
     122.559     467.799     333.125      64.500
     128.520     467.059     333.250      64.500
     134.482     466.330     333.375      64.500
     140.446     465.613     333.500      64.500
     146.411     464.908     333.625      64.500
     152.377     464.215     333.750      64.500
     158.345     463.533     333.875      64.500
     164.314     462.864     334.000      64.500
     170.285     462.206     334.125      64.500
     176.257     461.560     334.250      64.500
     182.230     460.926     334.375      64.500
     188.204     460.303     334.500      64.500
     194.180     459.693     334.625      64.500
     200.156     459.094     334.750      64.500
     206.134     458.507     334.875      64.500
     212.113     457.932     335.000      64.500
     218.093     457.368     335.125      64.500
     224.075     456.817     335.250      64.500
     230.057     456.277     335.375      64.500
     236.041     455.749     335.500      64.500
     242.025     455.233     335.625      64.500
     248.010     454.729     335.750      64.500
     253.997     454.237     335.875      64.500
     259.984     453.756     336.000      64.500
     265.973     453.288     336.125      64.500
     271.962     452.831     336.250      64.500
     277.952     452.386     336.375      64.500
     283.943     451.953     336.500      64.500
     289.935     451.531     336.625      64.500
     295.928     451.122     336.750      64.500
     301.921     450.724     336.875      64.500
     307.915     450.339     337.000      64.500
     313.910     449.965     337.125      64.500
     319.906     449.603     337.250      64.500
     325.902     449.253     337.375      64.500
     331.900     448.914     337.500      64.500
     337.897     448.588     337.625      64.500
     343.896     448.273     337.750      64.500
     349.895     447.970     337.875      64.500
     355.894     447.680     338.000      64.500
     361.895     447.401     338.125      64.500
     367.895     447.133     338.250      64.500
     373.897     446.878     338.375      64.500
     379.898     446.635     338.500      64.500
     385.900     446.403     338.625      64.500
     391.903     446.184     338.750      64.500
     397.906     445.976     338.875      64.500
     403.910     445.780     339.000      64.500
     409.913     445.596     339.125      64.500
     415.918     445.424     339.250      64.500
     421.922     445.263     339.375      64.500
     427.927     445.115     339.500      64.500
     433.932     444.978     339.625      64.500
     439.937     444.853     339.750      64.500
     445.943     444.741     339.875      64.500
     451.949     444.640     340.000      64.500
     457.955     444.551     340.125      64.500
     463.961     444.473     340.250      64.500
     469.967     444.408     340.375      64.500
     475.974     444.355     340.500      64.500
     481.980     444.313     340.625      64.500
     487.987     444.283     340.750      64.500
     493.993     444.266     340.875      64.500
     500.000     444.260     341.000      64.500
     506.007     444.266     341.125      64.500
     512.013     444.283     341.250      64.500
     518.020     444.313     341.375      64.500
     524.026     444.355     341.500      64.500
     530.033     444.408     341.625      64.500
     536.039     444.473     341.750      64.500
     542.045     444.551     341.875      64.500
     548.051     444.640     342.000      64.500
     554.057     444.741     342.125      64.500
     560.063     444.853     342.250      64.500
     566.068     444.978     342.375      64.500
     572.073     445.115     342.500      64.500
     578.078     445.263     342.625      64.500
     584.082     445.424     342.750      64.500
     590.087     445.596     342.875      64.500
     596.090     445.780     343.000      64.500
     602.094     445.976     343.125      64.500
     608.097     446.184     343.250      64.500
     614.100     446.403     343.375      64.500
     620.102     446.635     343.500      64.500
     626.103     446.878     343.625      64.500
     632.105     447.133     343.750      64.500
     638.105     447.401     343.875      64.500
     644.106     447.680     344.000      64.500
     650.105     447.970     344.125      64.500
     656.104     448.273     344.250      64.500
     662.103     448.588     344.375      64.500
     668.100     448.914     344.500      64.500
     674.097     449.253     344.625      64.500
     680.094     449.603     344.750      64.500
     686.090     449.965     344.875      64.500
     692.085     450.339     345.000      64.500
     698.079     450.724     345.125      64.500
     704.072     451.122     345.250      64.500
     710.065     451.531     345.375      64.500
     716.057     451.953     345.500      64.500
     722.048     452.386     345.625      64.500
     728.038     452.831     345.750      64.500
     734.027     453.288     345.875      64.500
     740.016     453.756     346.000      64.500
     746.003     454.237     346.125      64.500
     751.990     454.729     346.250      64.500
     757.975     455.233     346.375      64.500
     763.959     455.749     346.500      64.500
     769.943     456.277     346.625      64.500
     775.925     456.817     346.750      64.500
     781.906     457.368     346.875      64.500
     787.887     457.932     347.000      64.500
     793.866     458.507     347.125      64.500
     799.844     459.094     347.250      64.500
     805.820     459.693     347.375      64.500
     811.796     460.303     347.500      64.500
     817.770     460.926     347.625      64.500
     823.743     461.560     347.750      64.500
     829.715     462.206     347.875      64.500
     835.686     462.864     348.000      64.500
     841.655     463.533     348.125      64.500
     847.623     464.215     348.250      64.500
     853.589     464.908     348.375      64.500
     859.554     465.613     348.500      64.500
     865.518     466.330     348.625      64.500
     871.480     467.059     348.750      64.500
     877.441     467.799     348.875      64.500
     883.401     468.551     349.000      64.500
     889.358     469.315     349.125      64.500
     895.315     470.091     349.250      64.500
     901.270     470.879     349.375      64.500
     907.223     471.678     349.500      64.500
     913.174     472.489     349.625      64.500
     919.124     473.312     349.750      64.500
     925.073     474.147     349.875      64.500
     931.020     474.993     350.000      64.500
      67.003     461.199     332.000      64.375
      72.977     460.349     332.125      64.375
      78.953     459.510     332.250      64.375
      84.930     458.684     332.375      64.375
      90.909     457.869     332.500      64.375
      96.890     457.066     332.625      64.375
     102.872     456.275     332.750      64.375
     108.855     455.495     332.875      64.375
     114.841     454.728     333.000      64.375
     120.827     453.972     333.125      64.375
     126.816     453.228     333.250      64.375
     132.805     452.496     333.375      64.375
     138.796     451.776     333.500      64.375
     144.789     451.068     333.625      64.375
     150.783     450.371     333.750      64.375
     156.778     449.687     333.875      64.375
     162.775     449.014     334.000      64.375
     168.772     448.353     334.125      64.375
     174.772     447.704     334.250      64.375
     180.772     447.067     334.375      64.375
     186.774     446.442     334.500      64.375
     192.777     445.828     334.625      64.375
     198.781     445.227     334.750      64.375
     204.786     444.637     334.875      64.375
     210.793     444.059     335.000      64.375
     216.800     443.494     335.125      64.375
     222.809     442.939     335.250      64.375
     228.819     442.397     335.375      64.375
     234.830     441.867     335.500      64.375
     240.842     441.349     335.625      64.375
     246.855     440.842     335.750      64.375
     252.868     440.348     335.875      64.375
     258.883     439.865     336.000      64.375
     264.899     439.394     336.125      64.375
     270.916     438.935     336.250      64.375
     276.933     438.488     336.375      64.375
     282.952     438.053     336.500      64.375
     288.971     437.630     336.625      64.375
     294.991     437.218     336.750      64.375
     301.012     436.819     336.875      64.375
     307.034     436.432     337.000      64.375
     313.057     436.056     337.125      64.375
     319.080     435.692     337.250      64.375
     325.104     435.340     337.375      64.375
     331.129     435.001     337.500      64.375
     337.154     434.673     337.625      64.375
     343.180     434.357     337.750      64.375
     349.206     434.052     337.875      64.375
     355.233     433.760     338.000      64.375
     361.261     433.480     338.125      64.375
     367.289     433.212     338.250      64.375
     373.318     432.955     338.375      64.375
     379.347     432.711     338.500      64.375
     385.377     432.478     338.625      64.375
     391.407     432.257     338.750      64.375
     397.438     432.049     338.875      64.375
     403.469     431.852     339.000      64.375
     409.500     431.667     339.125      64.375
     415.532     431.494     339.250      64.375
     421.564     431.333     339.375      64.375
     427.596     431.184     339.500      64.375
     433.629     431.046     339.625      64.375
     439.662     430.921     339.750      64.375
     445.695     430.808     339.875      64.375
     451.728     430.706     340.000      64.375
     457.762     430.617     340.125      64.375
     463.796     430.539     340.250      64.375
     469.829     430.474     340.375      64.375
     475.863     430.420     340.500      64.375
     481.897     430.378     340.625      64.375
     487.932     430.349     340.750      64.375
     493.966     430.331     340.875      64.375
     500.000     430.325     341.000      64.375
     506.034     430.331     341.125      64.375
     512.068     430.349     341.250      64.375
     518.103     430.378     341.375      64.375
     524.137     430.420     341.500      64.375
     530.171     430.474     341.625      64.375
     536.204     430.539     341.750      64.375
     542.238     430.617     341.875      64.375
     548.272     430.706     342.000      64.375
     554.305     430.808     342.125      64.375
     560.338     430.921     342.250      64.375
     566.371     431.046     342.375      64.375
     572.404     431.184     342.500      64.375
     578.436     431.333     342.625      64.375
     584.468     431.494     342.750      64.375
     590.500     431.667     342.875      64.375
     596.531     431.852     343.000      64.375
     602.562     432.049     343.125      64.375
     608.593     432.257     343.250      64.375
     614.623     432.478     343.375      64.375
     620.653     432.711     343.500      64.375
     626.682     432.955     343.625      64.375
     632.711     433.212     343.750      64.375
     638.739     433.480     343.875      64.375
     644.767     433.760     344.000      64.375
     650.794     434.052     344.125      64.375
     656.820     434.357     344.250      64.375
     662.846     434.673     344.375      64.375
     668.872     435.001     344.500      64.375
     674.896     435.340     344.625      64.375
     680.920     435.692     344.750      64.375
     686.943     436.056     344.875      64.375
     692.966     436.432     345.000      64.375
     698.988     436.819     345.125      64.375
     705.009     437.218     345.250      64.375
     711.029     437.630     345.375      64.375
     717.048     438.053     345.500      64.375
     723.067     438.488     345.625      64.375
     729.084     438.935     345.750      64.375
     735.101     439.394     345.875      64.375
     741.117     439.865     346.000      64.375
     747.132     440.348     346.125      64.375
     753.146     440.842     346.250      64.375
     759.158     441.349     346.375      64.375
     765.170     441.867     346.500      64.375
     771.181     442.397     346.625      64.375
     777.191     442.939     346.750      64.375
     783.200     443.494     346.875      64.375
     789.207     444.059     347.000      64.375
     795.214     444.637     347.125      64.375
     801.219     445.227     347.250      64.375
     807.223     445.828     347.375      64.375
     813.226     446.442     347.500      64.375
     819.228     447.067     347.625      64.375
     825.228     447.704     347.750      64.375
     831.228     448.353     347.875      64.375
     837.225     449.014     348.000      64.375
     843.222     449.687     348.125      64.375
     849.217     450.371     348.250      64.375
     855.211     451.068     348.375      64.375
     861.204     451.776     348.500      64.375
     867.195     452.496     348.625      64.375
     873.184     453.228     348.750      64.375
     879.173     453.972     348.875      64.375
     885.159     454.728     349.000      64.375
     891.145     455.495     349.125      64.375
     897.128     456.275     349.250      64.375
     903.110     457.066     349.375      64.375
     909.091     457.869     349.500      64.375
     915.070     458.684     349.625      64.375
     921.047     459.510     349.750      64.375
     927.023     460.349     349.875      64.375
     932.997     461.199     350.000      64.375
      65.026     447.405     332.000      64.250
      71.027     446.551     332.125      64.250
      77.030     445.708     332.250      64.250
      83.035     444.878     332.375      64.250
      89.041     444.059     332.500      64.250
      95.049     443.253     332.625      64.250
     101.058     442.458     332.750      64.250
     107.069     441.675     332.875      64.250
     113.082     440.904     333.000      64.250
     119.096     440.145     333.125      64.250
     125.112     439.398     333.250      64.250
     131.128     438.663     333.375      64.250
     137.147     437.939     333.500      64.250
     143.167     437.228     333.625      64.250
     149.188     436.528     333.750      64.250
     155.211     435.840     333.875      64.250
     161.235     435.164     334.000      64.250
     167.260     434.501     334.125      64.250
     173.287     433.849     334.250      64.250
     179.314     433.208     334.375      64.250
     185.344     432.580     334.500      64.250
     191.374     431.964     334.625      64.250
