TimeBeginning,ElPanama_raw,ElPanama_KNN
2017-03-14 00:00:00,,24.096672277154756
2017-03-14 01:00:00,,22.539341507556937
2017-03-14 02:00:00,5.17355,5.17355
2017-03-14 03:00:00,52.668440000000004,52.668440000000004
2017-03-14 04:00:00,,25.315340661729394
2017-03-14 05:00:00,,20.947051078788714
2017-03-14 06:00:00,4.0351099999999995,4.0351099999999995
2017-03-14 07:00:00,15.947389999999999,15.947389999999999
2017-03-14 08:00:00,17.73455,17.73455
2017-03-14 09:00:00,33.742670000000004,33.742670000000004
2017-03-14 10:00:00,15.9935,15.9935
2017-03-14 11:00:00,18.617,18.617
2017-03-14 12:00:00,0.491,0.491
2017-03-14 13:00:00,,17.485113905476574
2017-03-14 14:00:00,10.059619999999999,10.059619999999999
2017-03-14 15:00:00,21.41699,21.41699
2017-03-14 16:00:00,7.63805,7.63805
2017-03-14 17:00:00,,21.60683489566093
2017-03-14 18:00:00,,24.762653320090322
2017-03-14 19:00:00,,27.96485513960649
2017-03-14 20:00:00,,32.29422652287009
2017-03-14 21:00:00,37.061,37.061
2017-03-14 22:00:00,100.59899,100.59899
2017-03-14 23:00:00,57.07433,57.07433
2017-03-15 00:00:00,,32.11128514070801
2017-03-15 01:00:00,,23.859636051647648
2017-03-15 02:00:00,9.515839999999999,9.515839999999999
2017-03-15 03:00:00,7.04339,7.04339
2017-03-15 04:00:00,7.617380000000001,7.617380000000001
2017-03-15 05:00:00,5.8922300000000005,5.8922300000000005
2017-03-15 06:00:00,3.62489,3.62489
2017-03-15 07:00:00,,15.702784901256054
2017-03-15 08:00:00,,17.443168718500477
2017-03-15 09:00:00,,18.06386824837606
2017-03-15 10:00:00,,17.16576075123399
2017-03-15 11:00:00,3.65351,3.65351
2017-03-15 12:00:00,,17.525266836124533
2017-03-15 13:00:00,16.57067,16.57067
2017-03-15 14:00:00,15.41156,15.41156
2017-03-15 15:00:00,,20.296781669348334
2017-03-15 16:00:00,,21.71741586869639
2017-03-15 17:00:00,,22.764590343956034
2017-03-15 18:00:00,,23.865399853788556
2017-03-15 19:00:00,,26.14718047958118
2017-03-15 20:00:00,46.04927,46.04927
2017-03-15 21:00:00,3.9095,3.9095
2017-03-15 22:00:00,,20.876298807418305
2017-03-15 23:00:00,10.45712,10.45712
2017-03-16 00:00:00,,23.55510827241302
2017-03-16 01:00:00,,26.325070657086684
2017-03-16 02:00:00,17.79656,17.79656
2017-03-16 03:00:00,79.64438,79.64438
2017-03-16 04:00:00,16.01099,16.01099
2017-03-16 05:00:00,,25.827564606313697
2017-03-16 06:00:00,,22.84479216322679
2017-03-16 07:00:00,2.81717,2.81717
2017-03-16 08:00:00,,20.72578634144575
2017-03-16 09:00:00,5.08133,5.08133
