,TS_station_point,9pntmin,9pntmax,9ptmean
2017-03-06 16:00:00,11.640875000000001,0.0,96.866446,33.818532499999996
2017-03-06 17:00:00,45.735054000000005,17.375765,68.731082,42.06411944444445
2017-03-06 18:00:00,0.10232178,0.019850654,0.27427895999999996,0.11242645655555555
2017-03-06 19:00:00,0.0,0.0,0.0,0.0
2017-03-06 20:00:00,0.0,0.0,0.0,0.0
2017-03-06 21:00:00,0.0,0.0,0.0,0.0
2017-03-06 22:00:00,0.0,0.0,0.0,0.0
2017-03-06 23:00:00,11.150643,0.0,391.029,107.21372922222223
2017-03-07 00:00:00,0.0,0.0,0.0,0.0
2017-03-07 01:00:00,0.0,0.0,0.0,0.0
2017-03-07 02:00:00,0.0,0.0,0.0,0.0
2017-03-07 03:00:00,0.0,0.0,0.0,0.0
2017-03-07 04:00:00,0.0,0.0,0.0,0.0
2017-03-07 05:00:00,1.7662785,0.46045392,58.553949,14.754240402222223
2017-03-07 06:00:00,0.021952895,0.0016765559,0.058451355999999996,0.023237486977777777
2017-03-07 07:00:00,0.0,0.0,0.0,0.0
2017-03-07 08:00:00,0.0,0.0,0.0,0.0
2017-03-07 09:00:00,0.0,0.0,0.0,0.0
2017-03-07 10:00:00,0.0,0.0,0.0,0.0
2017-03-07 11:00:00,0.0,0.0,77.21059199999999,25.387888666666665
2017-03-07 12:00:00,1.1914944,0.6476041100000001,1.5429289000000002,1.1422834455555555
2017-03-07 13:00:00,0.0,0.0,0.0,0.0
2017-03-07 14:00:00,0.0,0.0,0.0,0.0
2017-03-07 15:00:00,0.0,0.0,0.0,0.0
2017-03-07 16:00:00,0.0,0.0,0.0,0.0
2017-03-07 17:00:00,24.181498,3.5126692999999998,57.542525999999995,27.9618578
2017-03-07 18:00:00,0.021801573999999997,0.0020673168,0.069280581,0.024943710511111113
2017-03-07 19:00:00,0.0,0.0,0.0,0.0
2017-03-07 20:00:00,0.0,0.0,0.0,0.0
2017-03-07 21:00:00,0.0,0.0,0.0,0.0
2017-03-07 22:00:00,0.0,0.0,0.0,0.0
2017-03-07 23:00:00,0.0,0.0,139.11932,27.43913411111111
2017-03-08 00:00:00,0.0,0.0,1.8690687999999998e-05,2.076743111111111e-06
2017-03-08 01:00:00,0.0,0.0,0.0,0.0
2017-03-08 02:00:00,0.0,0.0,0.0,0.0
2017-03-08 03:00:00,0.0,0.0,0.0,0.0
2017-03-08 04:00:00,0.0,0.0,0.0,0.0
2017-03-08 05:00:00,62.625265999999996,0.65089682,71.06723199999999,30.097886268888892
2017-03-08 06:00:00,1.826514,0.023293188,2.6310213,1.3769652597777775
2017-03-08 07:00:00,0.0,0.0,0.0,0.0
2017-03-08 08:00:00,0.0,0.0,0.0,0.0
2017-03-08 09:00:00,0.0,0.0,0.0,0.0
2017-03-08 10:00:00,0.0,0.0,0.0,0.0
2017-03-08 11:00:00,0.0,0.0,2.319224,0.25769155555555556
2017-03-08 12:00:00,4.1154935,2.3490650000000004,4.7759722,3.7846825555555554
2017-03-08 13:00:00,0.0,0.0,0.0,0.0
2017-03-08 14:00:00,0.0,0.0,0.0,0.0
2017-03-08 15:00:00,0.0,0.0,0.0,0.0
2017-03-08 16:00:00,309.20716,0.0,1523.8272,543.135608
2017-03-08 17:00:00,109.5839,63.789506,155.78521,103.86307122222223
2017-03-08 18:00:00,0.086168519,0.038612381,98.766388,23.59552884388889
2017-03-08 19:00:00,0.0,0.0,0.90890342,0.15450447444444446
2017-03-08 20:00:00,0.0,0.0,0.0,0.0
2017-03-08 21:00:00,0.0,0.0,0.0,0.0
2017-03-08 22:00:00,0.0,0.0,0.0,0.0
2017-03-08 23:00:00,382.76243,3.5396456,650.89396,327.3543287333333
2017-03-09 00:00:00,0.0,0.0,0.0,0.0
2017-03-09 01:00:00,0.0,0.0,0.0,0.0
2017-03-09 02:00:00,0.0,0.0,0.0,0.0
2017-03-09 03:00:00,0.0,0.0,0.0,0.0
2017-03-09 04:00:00,0.0,0.0,0.0,0.0
2017-03-09 05:00:00,2.7720171000000002,0.0,196.57495,58.47705601111112
2017-03-09 06:00:00,3.0275455,1.0721204,3.2579601,2.4098919333333333
2017-03-09 07:00:00,0.0,0.0,0.0,0.0
2017-03-09 08:00:00,0.0,0.0,0.0,0.0
2017-03-09 09:00:00,0.0,0.0,0.0,0.0
2017-03-09 10:00:00,0.0,0.0,0.0,0.0
2017-03-09 11:00:00,0.0,0.0,0.0,0.0
2017-03-09 12:00:00,6.2314784,1.8939517,7.790045899999999,4.741675077777778
2017-03-09 13:00:00,0.0,0.0,0.0,0.0
2017-03-09 14:00:00,0.0,0.0,0.0,0.0
2017-03-09 15:00:00,0.0,0.0,0.0,0.0
2017-03-09 16:00:00,137.57007,0.0,1125.4771,402.2782186333333
2017-03-09 17:00:00,106.24009000000001,66.166438,146.99539000000001,99.46559955555556
2017-03-09 18:00:00,0.083607318,0.033742467,89.868066,24.293736140999997
2017-03-09 19:00:00,0.0,0.0,1.1024558,0.23777092777777778
2017-03-09 20:00:00,0.0,0.0,0.0,0.0
2017-03-09 21:00:00,0.0,0.0,0.0,0.0
2017-03-09 22:00:00,0.0,0.0,0.0,0.0
2017-03-09 23:00:00,808.86181,69.686525,896.79606,607.4713316666666
2017-03-10 00:00:00,0.025112620999999998,0.0059233267,0.050595027,0.025159207188888887
2017-03-10 01:00:00,0.0,0.0,0.0,0.0
2017-03-10 02:00:00,0.0,0.0,0.0,0.0
2017-03-10 03:00:00,0.0,0.0,0.0,0.0
2017-03-10 04:00:00,0.0,0.0,0.0,0.0
2017-03-10 05:00:00,7.3931719,0.0,65.799999,22.870060344444443
2017-03-10 06:00:00,2.3280475,0.5574014500000001,2.7316968999999998,1.920884072222222
2017-03-10 07:00:00,0.0,0.0,0.0,0.0
2017-03-10 08:00:00,0.0,0.0,0.0,0.0
2017-03-10 09:00:00,0.0,0.0,0.0,0.0
2017-03-10 10:00:00,0.0,0.0,0.0,0.0
2017-03-10 11:00:00,0.0,0.0,42.769589,7.7304171
2017-03-10 12:00:00,1.0111494,0.5125817800000001,1.612727,1.0416956166666667
2017-03-10 13:00:00,0.0,0.0,0.0,0.0
2017-03-10 14:00:00,0.0,0.0,0.0,0.0
2017-03-10 15:00:00,0.0,0.0,0.0,0.0
2017-03-10 16:00:00,0.0,0.0,16.149021,5.003663111111112
2017-03-10 17:00:00,31.730901999999997,8.289724999999999,57.710837,31.36536011111111
2017-03-10 18:00:00,0.054193187,0.0055183986,0.20213174,0.06851254006666668
2017-03-10 19:00:00,0.0,0.0,0.0,0.0
2017-03-10 20:00:00,0.0,0.0,0.0,0.0
2017-03-10 21:00:00,0.0,0.0,0.0,0.0
2017-03-10 22:00:00,0.0,0.0,0.0,0.0
2017-03-10 23:00:00,82.79131699999999,0.0,643.48406,233.63469008888887
2017-03-11 00:00:00,0.0054125917,0.00055137528,0.01329107,0.0053447714333333335
2017-03-11 01:00:00,0.0,0.0,0.0,0.0
