,TS_station_point,9pntmin,9pntmax,9ptmean
2017-03-09 08:00:00,0.0,0.0,0.0,0.0
2017-03-09 09:00:00,0.0,0.0,0.0,0.0
2017-03-09 10:00:00,0.0,0.0,0.0,0.0
2017-03-09 11:00:00,0.0,0.0,0.0,0.0
2017-03-09 12:00:00,18.018429,10.322232,24.224133000000002,17.779548
2017-03-09 13:00:00,0.0,0.0,0.0,0.0
2017-03-09 14:00:00,0.0,0.0,0.0,0.0
2017-03-09 15:00:00,0.0,0.0,0.0,0.0
2017-03-09 16:00:00,26.418415,9.883305199999999,52.574145,29.78524502222222
2017-03-09 17:00:00,25.140986,20.789911999999998,29.8778,24.81622611111111
2017-03-09 18:00:00,0.26945348999999996,0.22006195,0.54692953,0.30221368444444446
2017-03-09 19:00:00,0.0,0.0,0.010191004,0.0011323337777777779
2017-03-09 20:00:00,0.0,0.0,0.0,0.0
2017-03-09 21:00:00,0.0,0.0,0.0,0.0
2017-03-09 22:00:00,0.0,0.0,0.0,0.0
2017-03-09 23:00:00,242.82465,230.17373999999998,257.19840999999997,243.14395555555555
2017-03-10 00:00:00,0.13960158,0.12544645,0.15845976,0.14107746333333332
2017-03-10 01:00:00,0.0,0.0,0.0,0.0
2017-03-10 02:00:00,0.0,0.0,0.0,0.0
2017-03-10 03:00:00,0.0,0.0,0.0,0.0
2017-03-10 04:00:00,0.0,0.0,0.0,0.0
2017-03-10 05:00:00,247.92203,133.75359,461.22988000000004,251.09904555555556
2017-03-10 06:00:00,205.72232,64.337604,433.70892,226.87636755555556
2017-03-10 07:00:00,0.0,0.0,0.0,0.0
2017-03-10 08:00:00,0.0,0.0,0.0,0.0
2017-03-10 09:00:00,0.0,0.0,0.0,0.0
2017-03-10 10:00:00,0.0,0.0,0.0,0.0
2017-03-10 11:00:00,0.0,0.0,0.0,0.0
2017-03-10 12:00:00,7.7210861,6.8606746,14.037509,9.531446133333333
2017-03-10 13:00:00,0.0,0.0,0.0,0.0
2017-03-10 14:00:00,0.0,0.0,0.0,0.0
2017-03-10 15:00:00,0.0,0.0,0.0,0.0
2017-03-10 16:00:00,0.0,0.0,0.0,0.0
2017-03-10 17:00:00,14.090339,13.199762,14.417302000000001,13.878777777777778
2017-03-10 18:00:00,0.59703956,0.35056498999999997,0.9538799800000001,0.6268028055555557
2017-03-10 19:00:00,0.0,0.0,0.0,0.0
2017-03-10 20:00:00,0.0,0.0,0.0,0.0
2017-03-10 21:00:00,0.0,0.0,0.0,0.0
2017-03-10 22:00:00,0.0,0.0,0.0,0.0
2017-03-10 23:00:00,202.41764,156.86572999999999,226.80756,196.31267
2017-03-11 00:00:00,0.1364898,0.11680844,0.16138124999999998,0.13894895444444444
2017-03-11 01:00:00,0.0,0.0,0.0,0.0
2017-03-11 02:00:00,0.0,0.0,0.0,0.0
2017-03-11 03:00:00,0.0,0.0,0.0,0.0
2017-03-11 04:00:00,0.0,0.0,0.0,0.0
2017-03-11 05:00:00,119.31417,50.271206,132.23470999999998,100.50190366666666
2017-03-11 06:00:00,11.034504,4.7120502,15.800875000000001,10.793209233333334
2017-03-11 07:00:00,0.0,0.0,0.0,0.0
2017-03-11 08:00:00,0.0,0.0,0.0,0.0
2017-03-11 09:00:00,0.0,0.0,0.0,0.0
2017-03-11 10:00:00,0.0,0.0,0.0,0.0
2017-03-11 11:00:00,0.0,0.0,0.0,0.0
2017-03-11 12:00:00,23.985856,22.178607,26.877206,24.668968555555555
2017-03-11 13:00:00,0.0,0.0,0.0,0.0
2017-03-11 14:00:00,0.0,0.0,0.0,0.0
2017-03-11 15:00:00,0.0,0.0,0.0,0.0
2017-03-11 16:00:00,0.0,0.0,0.0,0.0
2017-03-11 17:00:00,46.373737999999996,38.60598,53.122170000000004,45.25208711111111
2017-03-11 18:00:00,0.16725271,0.1055493,0.232708,0.1686721677777778
2017-03-11 19:00:00,0.0,0.0,0.0,0.0
2017-03-11 20:00:00,0.0,0.0,0.0,0.0
2017-03-11 21:00:00,0.0,0.0,0.0,0.0
2017-03-11 22:00:00,0.0,0.0,0.0,0.0
2017-03-11 23:00:00,17.072936,4.7922113,40.490497,19.862004933333335
2017-03-12 00:00:00,0.63195472,0.19914036000000002,1.8256851,0.7544757922222224
2017-03-12 01:00:00,0.0,0.0,0.0,0.0
2017-03-12 02:00:00,0.0,0.0,0.0,0.0
2017-03-12 03:00:00,0.0,0.0,0.0,0.0
2017-03-12 04:00:00,0.0,0.0,0.0,0.0
